player_id,inducted,g,ab,r,h,x2b,x3b,hr,rbi,sb,cs,bb,so,last_year
hansean01,0,271,118,11,12,1,0,0,3,0,0,15,50,1953
hansero02,0,1384,4311,446,1007,156,17,106,501,9,14,551,643,1972
hansoer01,0,247,39,5,6,1,0,0,3,0,0,0,17,1998
harbibi01,0,378,1510,200,373,47,16,2,114,2,4,80,69,1884
hardeme01,0,584,1203,89,199,38,5,4,93,2,0,39,369,1947
hardyca01,0,433,1117,172,251,47,10,17,113,13,14,120,222,1967
hargast01,0,361,325,20,42,1,1,1,9,0,2,8,114,1977
hargrbu01,0,852,2533,314,786,155,58,29,376,29,16,217,165,1930
hargrmi01,0,1666,5564,783,1614,266,28,80,686,24,37,965,550,1985
hargrpi01,0,650,1601,177,445,91,16,39,265,17,3,140,165,1933
harkemi01,0,131,164,12,30,5,0,0,7,0,0,3,51,1997
harmobo01,0,346,692,53,127,16,7,1,34,9,0,47,191,1918
harmote01,0,547,1125,164,262,31,12,4,72,17,11,117,175,1977
harnipe01,0,326,513,40,66,19,0,2,29,0,2,12,150,2001
harpebr01,0,1001,3151,339,931,186,7,63,428,8,17,133,188,1995
harpege02,0,1073,3398,505,1030,158,43,91,528,58,34,389,208,1929
harpeha01,0,220,402,19,59,8,0,0,19,3,2,15,120,1923
harpeto01,0,1810,6269,972,1609,256,36,146,567,408,116,753,1080,1976
harrato01,0,2155,7402,1115,1954,307,40,195,918,238,94,1153,868,1986
harrebu01,0,1533,4744,539,1120,136,45,7,267,127,60,633,653,1980
harrera01,0,119,72,4,5,2,0,0,1,0,0,5,26,1945
harribi01,0,121,123,8,25,2,0,0,13,0,0,3,16,1938
harribu01,1,1263,4736,722,1297,224,64,9,506,167,91,472,310,1931
harrida01,0,542,1447,243,406,74,33,32,247,28,21,196,245,1934
harrigr01,0,705,68,7,15,3,2,0,4,0,0,1,29,1995
harrijo03,0,970,3035,461,963,201,64,47,517,36,16,413,188,1928
harrimi01,0,271,288,40,54,3,1,0,16,1,0,60,82,1952
harrire01,0,86,1,0,0,0,0,0,0,0,0,0,1,1999
harshja01,0,258,424,46,76,7,0,21,65,0,0,72,119,1960
hartbi01,0,229,748,59,155,14,15,4,67,18,0,17,49,1901
hartech01,0,188,37,1,2,0,0,0,1,0,0,3,21,1977
hartji01,0,1125,3783,518,1052,148,29,170,578,17,17,380,573,1974
hartlgr01,0,569,1319,135,353,60,11,3,144,29,0,127,97,1934
hartnga01,1,1990,6432,867,1912,396,64,236,1179,28,7,703,697,1941
hartsto01,0,1356,4848,826,1336,182,92,31,341,247,0,837,0,1911
hartzro01,0,1290,4548,503,1146,112,55,12,397,182,44,455,118,1916
hassero01,0,1192,3440,348,914,172,7,71,438,14,10,385,378,1991
hasslan01,0,388,29,0,0,0,0,0,0,0,0,1,19,1985
hatchbi01,0,1233,4339,586,1146,210,30,54,399,218,87,267,476,1995
hatchmi01,0,1130,3377,348,946,172,20,38,375,11,15,164,246,1990
hatfigi01,0,317,1190,173,295,31,18,6,129,81,0,96,109,1895
hattogr01,0,1312,4206,562,1068,166,33,91,533,42,9,646,430,1960
hautzch01,0,26,107,5,30,3,0,0,4,5,1,3,9,1884
hawkian01,0,280,325,12,38,1,0,0,10,0,0,10,100,1991
hawlepi01,0,399,1230,130,297,51,20,11,163,7,0,41,82,1901
hayesch01,0,1547,5262,580,1379,251,16,144,740,47,31,420,918,2001
hayesfr01,0,1364,4493,545,1164,213,32,119,628,30,20,564,627,1947
hayesja02,0,1091,4040,494,1069,196,33,20,493,34,31,309,241,1940
hayesvo01,0,1495,5249,767,1402,282,36,143,696,253,97,712,804,1992
haynejo01,0,380,521,48,111,16,1,1,39,2,1,21,81,1952
haywora01,0,699,2062,220,546,92,16,5,238,2,6,198,188,1945
healyfr02,0,470,1326,144,332,60,6,20,141,30,17,154,242,1978
hearnbu01,0,66,133,7,24,4,0,1,4,2,0,3,37,1920
hearnji01,0,403,548,44,77,7,2,9,36,1,0,33,214,1959
heathcl01,0,1415,4443,643,1222,206,55,42,448,191,75,367,325,1932
heathje01,0,1383,4937,777,1447,279,102,194,887,56,47,593,670,1949
heathmi02,0,1325,4212,462,1061,173,27,86,469,54,40,278,616,1991
heatone01,0,388,187,12,32,3,0,0,12,2,1,6,51,1993
heberwa01,0,126,159,19,43,5,2,0,11,0,0,3,28,1943
hebneri01,0,1908,6144,865,1694,273,57,203,890,38,40,687,741,1985
heepda01,0,883,1961,208,503,96,6,30,229,12,14,220,242,1991
heffndo01,0,743,2526,275,610,99,19,6,248,18,26,270,218,1944
heganji01,0,1666,4772,550,1087,187,46,92,525,15,24,456,742,1960
heganmi01,0,966,2080,281,504,73,18,53,229,28,21,311,489,1977
heidrem01,0,757,3047,468,914,108,73,16,342,186,0,146,0,1908
heilmha01,1,2148,7787,1291,2660,542,151,183,1539,113,64,856,550,1932
heimafr01,0,368,542,58,128,15,5,3,49,2,0,28,98,1933
heintke01,0,321,440,25,56,5,0,0,33,0,0,22,113,1952
heisebo01,0,499,1144,104,283,43,3,1,86,3,7,47,77,1977
heldwo01,0,1390,4019,524,963,150,22,179,559,14,11,508,944,1969
helmsto01,0,1435,4997,414,1342,223,21,34,477,33,40,231,301,1977
hemphch01,0,1242,4541,580,1230,117,68,22,421,207,0,435,0,1911
hemslro01,0,1593,5047,562,1321,257,72,31,555,29,18,357,395,1947
hemusso01,0,961,2694,459,736,137,41,51,263,21,18,456,248,1959
hendeda01,0,1538,5130,710,1324,286,17,197,708,50,38,465,1105,1994
hendeke01,0,1444,4553,595,1168,216,26,122,576,86,42,589,763,1980
henderi01,1,3081,10961,2295,3055,510,66,297,1115,1406,335,2190,1694,2003
hendest01,0,1085,3484,459,976,162,49,68,428,79,58,386,677,1988
hendrcl01,0,421,922,118,222,39,17,14,97,9,0,39,168,1920
hendrel01,0,711,1888,205,415,66,7,62,230,1,5,229,319,1979
hendrge01,0,2048,7129,941,1980,343,27,267,1111,59,47,567,1013,1988
hendrha01,0,922,2910,434,896,157,46,48,413,75,0,239,243,1934
hendrti01,0,416,1291,152,356,68,22,6,192,26,13,185,128,1921
henketo01,0,642,1,0,0,0,0,0,0,0,0,0,0,1995
henlibu01,0,740,2101,258,611,96,21,40,268,18,10,192,156,1931
hennemi01,0,561,1,0,0,0,0,0,0,0,0,0,1,1996
henrito01,0,1284,4603,901,1297,269,73,183,795,37,19,712,383,1950
henrybi01,0,531,203,13,36,4,2,0,18,0,0,8,71,1969
henrydo01,0,582,17,1,1,0,0,0,0,0,0,0,6,2001
henrydu01,0,164,216,21,50,8,1,0,16,1,0,17,31,1930
henrydw01,0,256,6,1,1,0,0,0,0,0,0,0,5,1995
henshro01,0,217,229,13,41,3,0,0,7,0,0,4,41,1944
herbera01,0,408,569,46,109,21,1,7,51,0,0,42,133,1966
heredgi01,0,267,89,3,19,1,0,0,3,0,0,3,11,2001
hermaba01,0,1552,5603,882,1818,399,110,181,997,94,0,520,553,1945
hermabi01,1,1922,7707,1163,2345,486,82,47,839,67,0,737,428,1947
hermage01,0,739,1960,276,533,85,18,46,259,43,2,289,212,1953
hernaca01,0,488,1244,102,315,51,1,24,141,5,8,63,196,2000
hernake01,0,2088,7370,1124,2182,426,60,162,1071,98,63,1070,1012,1990
hernara01,0,337,40,3,5,2,0,0,2,0,0,5,17,1977
hernawi01,0,747,63,4,13,2,0,0,3,2,0,1,29,1989
hernaxa01,0,464,37,2,1,0,0,0,0,0,0,2,20,1998
herndla01,0,1537,4877,605,1334,186,76,107,550,92,57,353,793,1988
herriar01,0,200,208,29,31,6,2,0,9,1,0,15,27,1947
herrmed01,0,922,2729,247,654,92,4,80,320,6,8,260,361,1978
herrto01,0,1514,5349,676,1450,254,41,28,574,188,64,627,584,1991
hershmi01,0,1150,3572,398,900,150,22,26,344,74,36,319,311,1971
hershor01,0,520,810,65,163,29,2,0,50,8,3,27,182,2000
herzobu01,0,1493,5284,705,1370,191,75,20,445,312,53,427,307,1920
heskejo01,0,340,86,2,6,0,0,0,2,0,0,10,58,1994
hessot01,0,280,714,63,154,21,9,5,58,4,0,27,54,1915
hetkijo01,0,214,115,8,27,2,2,0,6,0,0,7,7,1954
heussed01,0,266,335,32,69,8,3,3,24,0,0,15,91,1948
hevinjo01,0,399,985,103,261,37,12,1,90,4,4,65,59,1932
hevinjo02,0,430,276,23,47,9,0,0,18,0,0,15,42,1945
heydomi01,0,214,619,52,111,19,6,2,53,12,0,70,0,1907
hickeke01,0,231,0,0,0,0,0,0,0,0,0,0,0,1991
hickmch01,0,1081,3982,478,1176,217,91,59,614,72,0,153,0,1908
hickmji02,0,1421,3974,518,1002,163,25,159,560,17,19,491,832,1974
higbeki01,0,418,660,35,101,14,2,3,47,0,0,15,135,1950
higgipi01,0,1802,6636,930,1941,374,51,140,1075,61,59,800,590,1946
highadi01,0,372,1787,384,549,85,15,4,204,18,15,17,28,1880
highan01,0,1314,4400,618,1250,195,65,44,482,33,25,425,130,1934
higuete01,0,213,0,0,0,0,0,0,0,0,0,0,0,1994
hildeor01,0,259,513,43,96,13,3,0,50,0,0,18,47,1940
hillca01,0,148,277,18,53,3,7,0,28,0,0,13,69,1930
hilldo01,0,756,2307,276,594,91,14,26,228,22,11,175,225,1992
hillejo01,0,546,101,2,11,1,0,0,4,0,0,3,34,1980
hillgl01,0,1162,3715,528,1005,187,21,186,586,96,38,270,845,2001
hillke01,0,334,333,22,50,7,1,1,21,0,0,24,94,2001
hillma01,0,737,1809,146,404,62,3,34,198,1,7,185,243,1986
hinchbi01,0,908,3043,364,793,128,69,20,369,85,17,298,174,1920
hinespa01,0,1659,7062,1217,2134,399,93,57,855,163,11,372,309,1891
hintoch01,0,1353,3968,518,1048,152,47,113,443,130,50,416,685,1971
hislela01,0,1197,4205,652,1146,193,32,166,674,128,61,462,941,1982
hitchbi01,0,703,2249,231,547,67,22,5,257,15,11,206,230,1953
hoagmy01,0,1020,3147,384,854,141,33,28,401,59,49,252,298,1945
hoakdo01,0,1263,4322,598,1144,214,44,89,498,64,47,523,530,1964
hoblidi01,0,1318,4706,591,1310,194,88,27,593,173,26,407,256,1918
hodgegi01,0,2071,7030,1105,1921,295,48,370,1274,63,31,943,1137,1963
hodgero01,0,666,1426,119,342,56,2,19,147,10,13,224,217,1984
hodgira01,0,530,1689,198,481,79,24,4,188,7,10,97,63,1948
hoeftbi01,0,533,531,73,107,18,3,3,47,0,0,67,162,1966
hoernjo01,0,493,59,2,6,1,0,1,3,0,0,2,32,1977
hoffmgl01,0,766,2163,247,524,106,9,23,210,5,16,136,309,1989
hoffmgu01,0,138,60,4,6,1,0,0,6,0,0,2,19,1988
hofmafr01,0,378,1000,98,247,49,11,7,93,6,3,77,120,1928
hofmaso01,0,1194,4072,554,1095,162,60,19,495,208,0,421,171,1916
hogansh01,0,989,3180,288,939,146,12,61,474,6,2,220,188,1937
hogsech01,0,339,403,46,91,11,2,6,27,0,0,18,99,1944
hoilech01,0,894,2820,415,739,122,2,151,449,5,7,435,616,1998
holbebi01,0,623,2335,182,486,41,7,0,144,16,0,58,91,1888
holdsji01,0,318,1481,221,431,37,22,0,138,8,7,8,19,1884
holkewa01,0,1212,4456,464,1278,153,58,24,487,81,50,191,304,1925
hollaal01,0,384,72,4,6,0,2,0,3,1,0,4,36,1987
hollial01,0,331,525,53,103,12,1,2,32,0,0,23,60,1946
hollibu01,0,928,3648,728,1134,162,71,65,617,248,0,359,211,1898
hollida01,0,983,3346,578,870,166,17,112,482,47,27,464,687,2002
hollyed01,0,276,971,92,224,29,7,1,78,33,0,63,58,1915
holmedu01,0,932,3601,539,1014,142,58,17,374,236,0,236,14,1905
holmeto01,0,1320,4992,698,1507,292,47,88,581,40,0,480,122,1952
holtzke01,0,456,607,35,99,19,1,2,34,0,0,17,170,1979
honeyri01,0,801,182,13,24,3,0,0,9,1,0,18,44,1997
hooddo01,0,312,20,5,4,0,0,0,1,0,0,0,9,1983
hoopeha01,1,2309,8785,1429,2466,389,160,75,817,375,121,1136,412,1925
hootobu01,0,481,748,42,92,18,0,4,49,0,1,44,243,1985
hoppjo01,0,1393,4260,698,1262,216,74,46,458,128,1,464,378,1952
horlejo01,0,412,618,29,83,4,1,0,26,1,1,18,127,1972
hornebo01,0,1020,3777,560,1047,169,8,218,685,14,18,369,512,1988
hornsro01,1,2259,8173,1579,2930,541,169,301,1584,135,64,1038,679,1937
hornujo01,0,1123,4784,788,1230,172,90,31,564,159,0,120,498,1890
hortowi01,0,2028,7298,873,1993,284,40,325,1163,20,38,620,1313,1980
hosleti01,0,208,368,43,79,11,0,12,53,1,1,57,73,1981
hotalpe01,0,840,3492,590,931,148,63,9,371,78,0,224,161,1888
houghch01,0,858,226,7,33,4,0,1,13,0,0,5,53,1994
housefr03,0,653,1994,202,494,64,11,47,235,6,7,151,147,1961
houttar01,0,330,513,37,99,12,1,2,37,2,1,14,77,1957
howarel01,0,1605,5363,619,1471,218,50,167,762,9,14,373,786,1968
howarfr01,0,1895,6488,864,1774,245,35,382,1119,8,9,782,1460,1973
howarth01,0,1015,2483,297,655,123,22,44,264,66,41,165,432,2000
howear01,0,891,2626,268,682,139,23,43,293,10,10,275,287,1985
howeldi01,0,124,74,8,18,2,1,5,9,0,0,4,21,1958
howeldi02,0,340,910,98,224,39,4,12,93,1,2,87,140,1956
howelha01,0,458,1394,143,302,60,25,11,131,19,0,64,0,1910
howelja01,0,568,9,2,0,0,0,0,0,0,0,1,1,1994
howelja02,0,941,2639,345,632,129,16,108,337,14,15,300,626,1999
howelro02,0,1112,3791,422,991,183,31,80,454,9,14,318,675,1984
howest01,0,497,27,2,2,0,0,0,0,0,0,2,10,1996
hoydu01,0,1796,7112,1426,2044,248,121,40,726,594,0,1004,210,1902
hoytwa01,1,674,1287,96,255,26,11,0,100,0,1,40,161,1938
hraboal01,0,546,56,4,8,0,1,0,6,0,0,4,17,1982
hrbekke01,0,1747,6192,903,1749,312,18,293,1086,37,26,838,798,1994
hubbagl01,0,1354,4441,545,1084,214,22,70,448,35,35,539,640,1989
hubbeca01,1,535,1288,95,246,30,2,4,101,1,0,33,172,1943
hudlere01,0,774,1767,261,461,96,10,56,169,107,43,77,325,1998
hudliwi01,0,492,894,76,180,39,3,5,69,2,1,52,228,1944
hudsojo01,0,426,1169,138,283,50,11,4,96,17,0,87,164,1945
hudsosi01,0,383,746,62,164,17,4,0,75,1,2,25,58,1954
huggimi01,1,1586,5558,948,1474,146,50,9,318,324,12,1003,312,1916
hugheji01,0,145,386,30,59,3,1,1,22,1,0,34,11,1900
hughero01,0,763,2582,396,705,105,27,5,205,80,18,222,175,1946
hugheto01,0,410,958,89,190,28,15,6,79,8,0,39,14,1913
hugheto02,0,162,285,14,37,8,3,3,12,1,0,10,52,1918
huletti01,0,720,2128,245,529,90,13,48,220,14,11,145,438,1995
hulswru01,0,644,2230,208,564,64,32,3,203,49,0,136,10,1910
humeto01,0,544,184,8,22,4,0,1,13,0,0,4,71,1987
hummejo01,0,1161,3906,421,991,128,84,29,394,117,1,346,269,1918
hundlra01,0,1061,3442,311,813,118,13,82,381,12,17,271,565,1977
huntebr01,0,699,1555,187,364,90,7,67,259,4,9,141,335,2000
hunteca01,1,515,658,60,149,16,3,6,51,2,0,8,160,1979
huntro01,0,1483,5235,745,1429,223,23,39,370,65,55,555,382,1974
hurdlcl01,0,515,1391,162,360,81,12,32,193,1,6,176,261,1987
hurstbr01,0,380,274,11,31,5,0,0,8,0,0,20,141,1994
husonje01,0,827,1879,242,439,65,13,8,150,64,21,191,228,2000
hutchbi01,0,383,1350,150,291,35,17,12,133,26,0,71,285,1897
hutchfr01,0,354,650,71,171,23,3,4,83,6,1,66,30,1953
hutchir01,0,209,171,12,24,1,0,0,7,0,0,3,52,1945
huttoto01,0,952,1655,196,410,63,7,22,186,15,21,234,140,1981
hyattha01,0,465,925,85,247,36,23,10,146,11,3,63,76,1918
incavpe01,0,1284,4233,546,1043,194,21,206,655,33,26,360,1277,1998
iorgda01,0,743,1647,149,455,103,11,14,216,5,7,107,180,1986
iorgga01,0,931,2450,251,633,125,16,20,238,23,17,114,298,1987
irwinar01,0,1010,3871,552,934,141,45,5,396,93,0,309,378,1894
irwinch01,0,989,3679,555,981,144,46,16,488,180,0,286,42,1902
irwinjo01,0,322,1269,222,312,55,19,3,93,56,0,102,74,1891
isbelfr01,0,1119,4219,501,1056,158,62,13,455,253,0,190,0,1909
iviemi01,0,857,2694,309,724,133,17,81,411,22,16,214,402,1983
jacklfr01,0,490,1344,160,327,64,12,5,153,35,0,201,100,1917
jacksal01,0,373,435,37,69,14,2,1,23,2,1,13,155,1969
jacksda02,0,355,428,28,54,12,2,0,28,0,2,10,219,1997
jacksda03,0,960,2629,311,676,114,15,80,317,43,17,131,480,1999
jacksgr01,0,718,236,20,32,2,1,2,17,0,0,7,90,1982
jacksjo01,0,1332,4981,873,1772,307,168,54,785,202,61,519,158,1920
jacksla01,0,599,1089,77,170,22,6,2,48,2,3,41,310,1968
jacksra01,0,955,3203,412,835,115,44,103,415,36,16,281,382,1959
jacksre01,1,2820,9864,1551,2584,463,49,563,1702,228,115,1375,2597,1987
jacksro02,0,926,2986,356,774,165,22,56,342,23,27,213,329,1984
jacksro03,0,282,31,2,6,0,1,0,0,0,1,0,8,1986
jacksso01,0,936,3055,396,767,81,28,7,162,126,51,250,265,1974
jackstr01,1,1656,6086,833,1768,291,86,135,929,71,13,412,565,1936
jacobba01,0,1472,5507,787,1714,328,94,83,821,86,54,355,410,1927
jacobbr01,0,1311,4520,535,1220,204,24,120,545,16,25,439,764,1992
jacobel01,0,250,347,22,56,7,3,0,13,0,1,14,101,1927
jacobme01,0,133,331,47,76,9,2,0,24,7,0,38,34,1927
jahajo01,0,826,2775,470,730,126,5,141,490,36,17,430,686,2001
jakucsi01,0,73,149,16,24,2,2,3,14,0,0,3,25,1945
jamesbo01,0,279,21,0,4,0,0,0,2,0,0,0,15,1987
jamesch02,0,946,3040,343,794,145,24,90,386,27,17,193,490,1995
jamesdi01,0,917,2708,362,781,142,21,32,266,43,38,318,307,1996
jamiech01,0,1779,6560,1062,1990,322,80,18,552,131,110,748,345,1932
jansela01,0,291,600,37,90,12,1,1,48,0,0,39,157,1956
janvrha01,0,759,2221,250,515,68,18,6,210,79,41,171,197,1922
javieju01,0,1622,5722,722,1469,216,55,78,506,135,63,314,812,1972
javiest01,0,1763,5047,781,1358,225,40,57,503,246,51,578,839,2001
jayjo01,0,310,483,17,55,7,0,2,19,0,0,28,206,1966
jeffcha01,0,918,1963,249,487,95,18,26,188,49,7,114,289,1959
jeffcmi01,0,255,2,1,1,1,0,0,1,0,0,1,0,1994
jeffegr01,0,1465,5520,761,1593,300,27,126,663,196,63,472,348,2000
jenkife01,1,665,896,54,148,27,6,13,85,0,1,41,326,1983
jennihu01,1,1285,4904,994,1527,232,88,18,840,359,0,347,117,1918
jenseja01,0,1438,5236,810,1463,259,45,199,929,143,55,750,546,1961
johnsal01,0,1322,4623,550,1331,180,33,78,525,113,63,244,626,1976
johnsbi03,0,964,3253,419,882,141,33,61,487,13,11,347,290,1953
johnsbo01,0,1863,6920,1239,2051,396,95,288,1283,96,64,1075,851,1945
johnsbo02,0,874,2307,254,628,88,11,44,230,24,12,156,291,1970
johnscl01,0,1369,3945,539,1016,188,10,196,699,9,12,568,719,1986
johnsda01,0,134,320,24,75,6,1,2,28,1,0,26,39,1962
johnsda02,0,1435,4797,564,1252,242,18,136,609,33,25,559,675,1978
johnsde01,0,1765,5941,706,1447,247,33,245,923,11,18,585,1318,1976
johnsdo01,0,1055,3774,478,992,154,68,14,381,139,48,264,292,1922
johnsdo03,0,198,155,1,9,1,0,0,7,0,0,5,47,1958
johnsea01,0,181,171,15,32,3,0,0,13,0,0,9,53,1951
johnser01,0,813,2619,372,697,91,36,19,256,114,41,181,153,1925
johnser02,0,273,100,7,18,2,0,1,14,0,0,5,17,1959
johnsfr01,0,27,39,2,6,0,0,0,3,0,0,0,9,1939
johnsha01,0,259,376,48,81,16,5,2,32,0,0,20,49,1939
johnsho01,0,1531,4940,760,1229,247,22,228,760,231,77,692,1053,1995
johnsja01,0,1748,4703,578,1254,215,38,102,531,50,54,429,632,1985
johnsje01,0,365,122,4,15,4,0,0,4,0,0,5,42,1977
johnsji01,0,1377,5070,754,1493,185,75,22,410,169,83,391,246,1926
johnsji02,0,102,174,9,32,6,1,2,11,0,0,15,39,1928
johnsjo04,0,215,0,0,0,0,0,0,0,0,0,0,0,1987
johnske02,0,335,534,24,61,9,1,2,23,0,0,12,250,1970
johnsla03,0,1447,5379,767,1565,175,117,34,486,327,105,352,384,2000
johnslo01,0,677,2049,244,529,97,14,48,232,50,24,110,320,1969
johnsra05,1,619,625,20,78,14,0,1,40,0,0,19,296,2009
johnsro02,0,1155,4359,717,1292,275,83,58,556,135,80,489,380,1938
johnssi01,0,492,709,29,87,4,1,0,20,0,0,20,213,1947
johnssy01,0,542,702,51,127,18,5,4,53,1,0,23,214,1940
johnswa01,1,933,2324,241,547,94,41,24,255,13,4,110,251,1927
johnswa03,0,428,569,52,145,17,6,5,59,19,7,52,58,1990
johnto01,0,761,900,43,141,13,0,5,54,0,0,33,211,1989
jonesal01,0,26,79,9,13,1,0,0,5,1,0,8,32,1903
jonesbo02,0,314,603,65,133,17,0,20,86,5,4,50,117,1986
jonesbo03,0,245,442,29,59,8,0,1,16,0,0,15,164,2002
jonesch01,0,894,3738,733,1114,172,102,56,552,20,1,237,130,1888
jonesch05,0,548,1021,155,257,43,11,30,131,26,10,74,287,2000
jonescl01,0,1213,4263,565,1196,183,33,93,524,91,48,360,702,1976
jonesda01,0,1090,3774,643,1020,98,40,9,289,207,0,478,16,1918
jonesdo01,0,846,7,0,1,0,0,0,0,0,0,1,4,2000
jonesfi01,0,1788,6747,1180,1920,206,75,21,631,359,0,817,15,1915
jonesgo01,0,171,67,2,8,1,0,0,4,0,0,2,15,1965
jonesjo02,0,5,10,0,2,0,0,0,1,0,0,0,4,1932
jonesma01,0,1002,3091,485,778,132,31,133,415,65,40,383,756,1971
jonesni01,0,412,1381,146,369,60,12,25,209,4,2,71,102,1957
jonesod01,0,201,39,2,6,0,0,0,1,0,0,1,15,1988
jonespe01,0,252,324,17,63,6,0,0,26,1,0,12,97,1930
jonesra01,0,319,599,37,79,8,0,0,20,1,1,22,235,1982
jonesru01,0,1331,4415,643,1103,215,38,147,579,143,84,534,817,1987
jonessa01,0,713,1243,151,245,44,5,6,99,7,4,139,346,1935
jonessa02,0,322,522,16,78,7,0,1,27,0,0,17,167,1964
joneswi01,0,1691,5826,786,1502,252,33,190,812,40,17,755,541,1961
jonnabu01,0,103,235,26,54,7,1,0,20,0,0,12,23,1935
joosted01,0,1574,5606,874,1339,238,35,134,601,61,31,1043,827,1955
jordabu01,0,811,2980,396,890,153,35,17,281,20,0,182,109,1938
jordati01,0,540,1813,220,474,74,24,32,232,48,0,254,2,1910
jorgear01,0,307,738,79,176,31,5,4,89,3,3,85,73,1939
jorgemi01,0,1633,3421,429,833,132,13,95,426,58,44,532,589,1985
joshuvo01,0,822,2234,277,610,87,31,30,184,55,40,108,338,1980
joynewa01,0,2033,7127,973,2060,409,26,204,1106,60,39,833,825,2001
judgejo01,0,2171,7898,1184,2352,433,159,71,1034,213,92,965,478,1934
judniwa01,0,790,2786,424,782,150,29,90,420,20,24,385,298,1949
jurgebi01,0,1816,6253,721,1613,245,55,43,656,36,0,568,530,1947
justida01,0,1610,5625,929,1571,280,24,305,1017,53,46,903,999,2002
kaatji01,0,1004,1251,117,232,44,5,16,106,5,1,63,367,1983
kahoemi01,0,410,1309,103,278,43,14,4,105,21,0,39,0,1909
kalinal01,1,2834,10116,1622,3007,498,75,399,1583,137,65,1277,1020,1974
kamiesc01,0,250,2,0,0,0,0,0,0,0,0,0,2,2000
kammwi01,0,1693,5851,802,1643,348,85,29,826,126,84,824,405,1935
kampoal01,0,708,2182,272,531,94,20,45,284,22,1,244,360,1943
karkoro01,0,939,2597,336,574,120,6,96,335,24,14,233,749,1997
kaskoed01,0,1077,3546,411,935,146,13,22,261,31,31,265,353,1966
kaufmto01,0,260,414,62,91,19,1,9,57,4,0,28,82,1935
keatich01,0,30,45,4,4,1,1,0,0,1,0,6,13,1926
keefeti01,1,618,2083,248,390,60,38,12,134,13,0,175,411,1893
keelewi01,1,2123,8591,1719,2932,241,145,33,810,495,0,524,36,1910
keenaji01,0,528,1886,255,453,61,36,22,208,41,0,177,111,1891
keenvi01,0,165,230,18,34,4,0,0,12,1,1,8,70,1927
kekicmi01,0,238,209,11,25,1,1,0,12,0,0,5,51,1977
kellech01,0,1170,3790,725,1085,166,72,189,760,45,23,784,499,1952
kelleha01,0,147,232,16,50,9,0,0,25,0,0,5,14,1939
kellejo01,1,1853,7006,1421,2220,358,194,65,1194,443,0,911,163,1908
kellejo02,0,235,703,81,206,29,8,10,89,9,16,45,42,1924
kellemi02,0,622,1081,108,230,32,6,0,65,9,10,74,133,1982
kelleto01,0,104,116,4,11,0,0,0,4,0,0,3,61,1973
kellge01,1,1795,6702,881,2054,385,50,78,870,51,36,621,287,1957
kellnal01,0,323,643,49,138,16,1,4,57,0,0,30,106,1959
kellyge01,1,1622,5993,819,1778,337,76,148,1020,65,43,386,694,1932
kellyki01,1,1455,5894,1357,1813,359,102,69,950,368,0,549,418,1893
kellypa01,0,1385,4338,620,1147,189,35,76,418,250,118,588,768,1981
kellyro01,0,1337,4797,687,1390,241,30,124,585,235,84,317,862,2000
keltnke01,0,1526,5683,737,1570,308,69,163,852,39,33,514,480,1950
kemmeru01,0,302,265,13,34,3,0,2,16,0,0,23,113,1963
kemmlru01,0,236,862,79,168,18,6,0,11,0,0,42,5,1889
kempst01,0,1168,4058,581,1128,179,25,130,634,39,24,576,605,1988
kendafr01,0,877,2576,170,603,86,11,31,244,5,5,189,240,1980
kennebi02,0,172,120,9,25,1,0,0,6,0,0,8,31,1957
kennebo01,0,1483,4624,514,1176,196,41,63,514,45,50,364,443,1957
kennebr01,0,413,1275,150,333,50,21,1,148,13,0,43,38,1903
kennejo03,0,856,2110,237,475,77,17,32,185,14,10,142,461,1974
kenneju01,0,447,1041,114,258,29,6,4,95,12,9,124,142,1983
kennete02,0,1491,4979,474,1313,244,12,113,628,6,15,365,855,1991
kenneve01,0,373,743,80,181,27,5,4,61,1,0,15,123,1945
keougma01,0,841,1796,256,434,71,23,43,176,26,19,164,318,1966
keougma02,0,217,18,1,6,1,0,0,0,1,0,0,4,1986
kernji01,0,416,9,0,0,0,0,0,0,0,0,1,7,1986
kerrjo01,0,471,1457,172,388,59,13,6,145,26,16,115,92,1934
kessido01,0,2078,7651,899,1931,254,80,14,527,100,85,684,759,1979
keyji01,0,471,2,0,0,0,0,0,0,0,0,0,2,1998
kielyle01,0,210,139,8,20,2,0,1,7,0,0,12,43,1960
kileda01,0,364,657,38,87,23,0,2,40,0,0,43,300,2002
killebi01,0,1035,3150,237,751,86,21,4,240,39,8,113,126,1921
killefr01,0,335,998,151,241,28,17,11,127,9,0,131,157,1900
killeha01,1,2435,8147,1283,2086,290,24,573,1584,19,18,1559,1699,1975
killere01,0,467,1537,181,381,61,16,3,116,57,18,128,59,1916
kilroma01,0,330,1062,163,236,24,17,1,103,67,0,118,46,1898
kindaje01,0,742,2057,211,439,83,9,44,198,17,11,145,535,1965
kindeel01,0,484,444,34,63,7,1,1,33,0,1,23,123,1957
kinerra01,1,1472,5205,971,1451,216,39,369,1015,22,2,1011,749,1955
kingcl01,0,201,114,9,13,1,1,0,5,0,0,5,36,1953
kingemi01,0,819,2034,292,546,108,26,30,219,45,28,191,248,1996
kingje01,0,1201,4262,600,1091,222,18,154,709,75,32,442,584,1999
